userID,bookID,prediction
u95048695,b80407575
u90876391,b65825070
u41174830,b36635899
u94805554,b81359731
u08135040,b01845217
u71029528,b38198191
u44011359,b77335595
u33977432,b61301577
u77286427,b78246770
u32255069,b02624416
u24280915,b27293354
u14973614,b66878841
u90039143,b47439565
u24356551,b08312296
u33896401,b91599430
u67639664,b17311407
u23740503,b69655340
u33486844,b56151712
u47381720,b08689304
u57983150,b20661910
u90384838,b39990407
u93828119,b28966620
u13608635,b66345658
u95552948,b45694663
u95686712,b62927063
u60322728,b69571703
u01995368,b48479471
u49405766,b33968198
u24597316,b06077214
u21773871,b68406603
u94500394,b65347868
u04135683,b11311261
u77046233,b72857500
u21219783,b74300674
u48725307,b02307143
u11238949,b61156690
u56162759,b70130754
u92095540,b11557119
u69565891,b18929421
u99082499,b44146138
u37425280,b61198472
u08327138,b18004867
u79112204,b44553593
u10808219,b08365948
u16269609,b19975064
u53261992,b07338879
u69066973,b39528856
u92377961,b49653573
u96407917,b40643550
u76968895,b45509339
u27068113,b15841832
u30304045,b25072617
u85323672,b12885486
u17943343,b41921685
u86837548,b59839746
u69719481,b27621286
u70871702,b66418680
u34359286,b09859973
u57219171,b62877582
u64003657,b41854097
u16147162,b91334339
u67965970,b40244517
u62973771,b30021117
u28702501,b53716075
u27745890,b05511147
u79481088,b48040845
u16671595,b73832285
u78039059,b08365948
u05477017,b07490126
u68029177,b45110848
u81310378,b58984298
u80739200,b31280939
u36444882,b20888101
u40508486,b49401369
u67683067,b71960148
u98595058,b05025304
u64987875,b71882828
u24751659,b20495129
u21532949,b01584415
u13528489,b36662051
u48228983,b58847148
u48905912,b47104444
u63725460,b44666390
u07877344,b55084308
u54439384,b74035732
u30401527,b30061090
u56906748,b84888884
u30778553,b09881661
u35959703,b19577376
u48928415,b63257303
u18049178,b79953312
u64984525,b37849319
u46402847,b99845351
u29136666,b37896431
u82615095,b76794916
u67480973,b14633839
u44424001,b43923033
u11481229,b44771369
u30677050,b42100180
u38125705,b77335595
u12817189,b25756257
u28810476,b29978297
u08063925,b26561822
u21398154,b27150146
u12663189,b42574427
u18680899,b91818161
u52779139,b21619698
u37732247,b68794510
u45901985,b37594219
u43413705,b65103234
u16875541,b21575434
u53665284,b97696520
u68611638,b35786131
u89942178,b36835911
u41378573,b57520749
u57520145,b33877827
u59276349,b00611104
u73781733,b97493369
u32582893,b05686877
u89357925,b09734064
u96550367,b49767989
u71334116,b18357212
u01949290,b07888199
u70046061,b40572941
u69651830,b85157321
u27129173,b84234356
u48138800,b22799790
u84286472,b66370007
u76990111,b91039758
u35852602,b11225717
u79606302,b82668016
u34209684,b24711277
u88030763,b70159340
u00528183,b21795935
u75505599,b00938263
u50719511,b35278094
u53871814,b98304482
u56831957,b62784429
u42132489,b68524016
u06813502,b08192005
u64577012,b91761655
u15867749,b97295752
u62858306,b24909561
u25747621,b07220319
u94144205,b46056616
u23094943,b31690182
u13518192,b18281034
u10643901,b75532352
u39868187,b95534698
u45137158,b59913729
u60915542,b33968198
u36754933,b37114775
u70743376,b97095234
u31176092,b01044726
u18452995,b11195772
u94028698,b89901773
u08556805,b68524431
u64495177,b35548190
u71610196,b44014962
u06540801,b72496357
u06545263,b55788497
u66914185,b91761655
u06144556,b57731238
u70755078,b80414518
u94225473,b29655227
u87009189,b28532200
u84829696,b07269332
u77630454,b70827503
u49706446,b27601632
u28927131,b70041857
u52903747,b19263540
u01330697,b51519047
u01646777,b81105597
u29671619,b95534698
u45732277,b75219233
u32938582,b35155656
u08936098,b11005526
u93952353,b22799790
u64238390,b59839746
u77411037,b71610886
u79011993,b87855346
u72203689,b35786131
u32332469,b57887702
u69926871,b06953846
u57471081,b22273615
u57396051,b57400555
u46932861,b41736554
u97330413,b06569704
u93801263,b58936617
u81574720,b46174462
u56636931,b07030746
u54457233,b56711747
u85454832,b77812312
u60958086,b73893681
u29416421,b42409019
u71357754,b33248656
u66831563,b39490905
u18464765,b38571060
u64624839,b95445571
u20702910,b54625646
u97550596,b24986805
u04661747,b23756503
u39096281,b33965117
u74878509,b45169070
u35767957,b87224232
u11352504,b98360075
u70676946,b77063954
u41825091,b30260877
u49027567,b05184403
u52968383,b69718710
u84312766,b84740965
u64423190,b70126202
u36821726,b26624392
u60311469,b45146512
u64613543,b45086994
u83134266,b25758751
u14092188,b17885469
u05963158,b38012511
u05739417,b71707556
u27402598,b79675565
u53953331,b36376383
u92787778,b01622320
u88322000,b61678015
u94708370,b69004991
u37954148,b72801174
u46161229,b17512492
u65735769,b66345658
u98626894,b42987178
u50187993,b91148045
u36529362,b43244973
u47149890,b51080606
u78393713,b62145921
u87108842,b90005096
u67947445,b05339449
u88628169,b62815615
u99166643,b80836218
u28089913,b33245119
u66793522,b79367684
u82431609,b43244973
u77352641,b17858813
u34582969,b46702894
u90733121,b87144244
u66205897,b17885469
u93801263,b16751470
u08936098,b33229445
u99615122,b00880678
u57262976,b52949079
u17745835,b99845351
u15178257,b98629640
u67382437,b36329469
u48321469,b60045017
u56274502,b82454363
u35200992,b54142059
u21371477,b11225717
u83621814,b48931817
u22806997,b23865940
u11659011,b88467138
u50292838,b82697757
u90615785,b72788347
u39682876,b78757379
u49705888,b58549702
u91244617,b83901464
u86837548,b69510183
u40014148,b11525978
u19819370,b84514177
u89521221,b48660225
u91928668,b17076466
u51604252,b80380188
u40003706,b77063954
u19164033,b81950461
u30253576,b69915924
u04542190,b56843604
u54319897,b44724329
u43686841,b55846875
u11706455,b35595386
u54307685,b92591606
u91001041,b28807456
u67463997,b28267522
u20910014,b11195772
u08757405,b01135741
u93234609,b26635076
u57646755,b18714723
u47742452,b82034329
u71085522,b59120611
u00456531,b59777098
u76759500,b98572250
u74138267,b87999388
u23485421,b76909016
u82693327,b23880729
u85467917,b78906372
u59897129,b32008466
u96754115,b39234188
u47587830,b33968198
u75885924,b74240451
u96055572,b05184403
u42870026,b66709853
u83823213,b58262068
u60191993,b50701271
u70077318,b21876884
u90729376,b20458422
u89611124,b67384936
u07227298,b94975583
u30856931,b00611104
u31349733,b68408255
u30295121,b26329840
u30204084,b22106700
u41595779,b15341380
u25581465,b59839746
u63652625,b28674184
u09030297,b17872769
u61735053,b02624416
u37338165,b48783819
u81374748,b58189059
u11350173,b50645815
u49723044,b03599620
u35558781,b62774021
u06503673,b82543701
u70190659,b21847001
u28395433,b00060010
u09423214,b15048149
u07158835,b58393048
u72644245,b56787567
u24858738,b48994797
u36241317,b65231455
u12861057,b11813485
u73458594,b91045742
u82426020,b43993338
u74196511,b92856381
u75902859,b04404993
u08700294,b86305885
u01020413,b71990923
u97574858,b50986944
u48792047,b87997877
u29775732,b42928832
u08976122,b68892109
u99462587,b16068282
u81882205,b93375118
u62097432,b73801617
u41103923,b21876884
u11697205,b02496364
u88731056,b42466422
u35599861,b01678617
u00033461,b64734697
u63032558,b70789958
u56458705,b47081923
u30512291,b89112518
u46787092,b62456624
u76606473,b17732099
u91439594,b69376084
u07244206,b64472280
u72570733,b59321156
u84808567,b01373140
u87638961,b32123547
u35535324,b49325509
u41685342,b89936567
u23227900,b37434243
u09989933,b57797537
u29393245,b41925093
u20976313,b29630726
u13836891,b95660464
u61772986,b87997877
u93007710,b02827809
u78863040,b81610266
u62357125,b03915428
u24974163,b43883297
u98132871,b47889666
u23991206,b43077175
u78993739,b66972066
u65816903,b21594014
u82693327,b75736016
u39380856,b62445625
u72333864,b56784635
u64626902,b12465701
u05991290,b89112518
u81135357,b34939711
u28445050,b53792740
u63506725,b90566747
u57745817,b73677342
u23575456,b32486801
u59361559,b43692478
u78320077,b89739164
u90822665,b35101284
u55763471,b27375555
u50807485,b96521177
u38295891,b70322971
u44423379,b49792978
u99458994,b60244684
u93375453,b57902533
u49171760,b88502287
u48725307,b18385499
u37015102,b56583724
u39484571,b99405446
u11797090,b87800837
u91479397,b55037047
u11008982,b43187146
u81507305,b76595315
u95304323,b07288369
u59972979,b17019037
u84157697,b15252577
u81795753,b76595315
u52241415,b58430076
u97966742,b67488882
u78626011,b57810416
u52543367,b49087833
u48380286,b44129056
u01989895,b44348436
u84091260,b06953846
u57466409,b27657724
u47578033,b33968198
u13006032,b30364400
u57614625,b25756257
u20109227,b17352258
u11697205,b48670437
u53873500,b42466422
u03155391,b82400779
u31007259,b82327601
u30060478,b00644111
u93446441,b78004845
u24153604,b26399001
u36257980,b59597806
u35537119,b00852710
u20967263,b13856177
u11481229,b58482086
u26167250,b71638979
u06540801,b64732830
u83308702,b81432820
u93897723,b51221823
u16032741,b08677625
u51898604,b05184403
u98975515,b94062086
u37438903,b91077943
u13273040,b81085968
u49664485,b92136590
u74291282,b63377816
u23537005,b86252145
u55093803,b20278267
u39592772,b53675130
u84353810,b34137969
u36966752,b50096486
u63704047,b31319087
u62459994,b22347248
u09078653,b56064300
u46973767,b14854932
u72931311,b84584185
u37705365,b92321803
u39795915,b06571472
u58752285,b88559916
u28297105,b94031330
u95499629,b22473199
u92858515,b06938963
u65311162,b28404351
u75902859,b41461222
u99477622,b70971229
u69773096,b42760236
u12002539,b14164384
u78480593,b94492946
u42648510,b01202018
u71290109,b99570416
u95747673,b26143181
u60857407,b64877277
u89102336,b75299058
u78439416,b35018560
u55212209,b65109652
u59889620,b94585450
u84690368,b27225696
u87946917,b00366117
u93934746,b57396106
u19065118,b52355478
u44880023,b85997094
u86106233,b44733988
u36690854,b50079803
u54045449,b17512492
u88129251,b96648567
u08497261,b38483002
u83030792,b80097453
u95739220,b89072372
u61894548,b93630378
u07492037,b69068154
u62805753,b57396106
u52741952,b97839866
u90642308,b84162888
u69839229,b83382811
u25607136,b78906372
u07356639,b89877062
u88260128,b62412004
u04662925,b84234356
u01871751,b26593480
u24169798,b68406603
u39961243,b60152491
u03756021,b37701077
u50673917,b72857500
u85114781,b38198191
u11043831,b20059257
u70234308,b80380188
u43739108,b84276947
u51374815,b28755023
u61858111,b40916274
u43189144,b20293803
u38309590,b69016889
u49827488,b91632873
u26571046,b03563512
u11057984,b71840549
u09024036,b31338409
u26337394,b12662265
u60958240,b96950912
u00242912,b07306529
u85840391,b35247093
u57604714,b36538797
u88518601,b35404039
u78083599,b06380378
u52678632,b92902961
u28246681,b32600909
u29690519,b11312993
u10781799,b15914830
u37970274,b01481210
u65120230,b83290837
u19673053,b91461384
u81604817,b23825036
u97065155,b38214374
u63531514,b02568600
u59361559,b77338385
u30625707,b41290425
u15008376,b31179206
u42409792,b42145183
u74920665,b47186520
u20377233,b95519692
u80996322,b96033364
u77112778,b53960255
u84660292,b44511367
u36618206,b39136187
u86637395,b64875608
u98318842,b93618308
u79606302,b89112518
u90548114,b30313032
u88485771,b75986872
u66333468,b21582476
u00944305,b44768257
u12428322,b41062119
u39698714,b34170097
u78846965,b31704717
u64752535,b97449716
u67344154,b78866947
u08521538,b95519692
u14417564,b33997929
u51582503,b97539358
u80451935,b42153012
u97142561,b17416253
u36211112,b85026378
u26209211,b29609677
u41922589,b26173990
u49339530,b04333186
u65787160,b29795443
u88367682,b21603671
u55493059,b06196209
u59859996,b36362989
u11445072,b52785142
u26992517,b84234356
u39904741,b26420301
u43386373,b64422042
u40523445,b47633869
u25569277,b23521616
u82014476,b47258677
u13127720,b26264633
u99468839,b17025078
u59008416,b46783231
u86445272,b95519692
u33367999,b39759946
u97775044,b39530442
u86567169,b21268563
u67473491,b50269606
u48486568,b13307863
u43785985,b27225696
u83471553,b22704509
u34500923,b15682689
u65787160,b67533793
u07812203,b32302616
u56458705,b44718025
u12349793,b99413621
u11043831,b33506410
u89642749,b35861091
u76888687,b57396106
u62957330,b36704290
u05161863,b00797433
u64940828,b50306450
u77815028,b84476867
u73258425,b59913729
u53088547,b83290837
u32555396,b70827503
u63451357,b90581497
u88080805,b91922410
u06360561,b22055067
u67780098,b46139196
u03163784,b30968095
u22613297,b84554505
u43060218,b98754476
u55018402,b87975525
u73534048,b52452124
u51260179,b60390165
u47541822,b86469160
u48253698,b95862755
u20757239,b54038921
u64390795,b26440903
u19524826,b91900639
u40381594,b16216675
u22866338,b01845217
u16537249,b71466677
u05570302,b30871595
u17174671,b24206871
u54899517,b68043338
u48535580,b13446088
u20332527,b85566336
u40661528,b99662916
u80553748,b77185040
u26946535,b56314680
u85156086,b07443470
u47134187,b39151472
u04178593,b66321041
u18436855,b40001754
u52179076,b08782388
u67897998,b32884118
u28414771,b28674184
u70046061,b29995685
u82014476,b79191233
u89316438,b92387213
u98830522,b57535603
u23590726,b22551628
u71443643,b09881661
u56329650,b49737203
u58708794,b79582149
u05281261,b52785142
u66861186,b58946204
u39339288,b23829869
u43700718,b01214418
u10361202,b87376509
u61978213,b10397006
u81537026,b24970833
u43689114,b06460625
u91285837,b34996629
u54571873,b77297808
u20291442,b57893441
u82767245,b09668611
u53685108,b10955523
u32882431,b67467715
u69260682,b36376383
u52819457,b65538659
u20477179,b59321156
u57676343,b59839746
u92256775,b32644339
u94849208,b26899023
u20302556,b88074029
u05639043,b26322277
u69145644,b15341380
u38354219,b93099714
u09706864,b79123501
u23924508,b05020883
u15418468,b11634249
u16412997,b64970267
u47450802,b90787139
u47411276,b69187976
u75279969,b60035227
u00323472,b68063109
u16428752,b06547200
u81848277,b08500179
u06327359,b63727602
u57815191,b40764079
u48652200,b69890883
u73955037,b98483501
u81496156,b16708326
u15559518,b16068282
u16658020,b08891219
u90033436,b39670279
u48657096,b26264633
u47578033,b00581117
u57837766,b48967127
u78393713,b48602303
u99434613,b50425260
u95397542,b71840549
u78425553,b51806716
u57366005,b18376786
u71860444,b27263811
u94864158,b99848961
u89683149,b42416482
u57645348,b07102789
u59432345,b47698636
u35290734,b58969852
u59153516,b86022611
u64820193,b49635112
u60879664,b19527174
u17328601,b34300470
u31756271,b73610907
u47877739,b19263540
u66391434,b84751960
u15956837,b65933493
u34434011,b32757041
u30002442,b58488234
u23209747,b69081771
u29906154,b05686877
u40640173,b81267128
u13246970,b54653281
u43442802,b12420703
u52006181,b28532200
u80400155,b41357381
u80786080,b31955847
u18770729,b47371960
u61246631,b31503895
u25356879,b46148034
u73578672,b53437553
u57399060,b93807784
u54520873,b09783894
u25152517,b39547841
u35599861,b35868121
u47438666,b90343548
u50207942,b00108785
u55139524,b23201820
u01152896,b36137899
u81828576,b52885493
u60225706,b59649550
u31815150,b34349297
u49706446,b11841234
u59466509,b81708418
u39868187,b54471388
u21889767,b16839006
u50335782,b13856177
u80085497,b56758832
u76169930,b46916876
u21690992,b38790195
u14809828,b67327798
u89020043,b51467575
u81958263,b95989324
u39932097,b49821540
u87945576,b35412365
u27013540,b33892919
u86839851,b44347659
u16286015,b88488986
u06263169,b57535603
u58329204,b01233097
u69169804,b28030093
u69872906,b80719906
u32620657,b08876271
u67947445,b96620224
u24854911,b97300133
u31332780,b27733609
u69054473,b59408282
u73903409,b12335455
u39811575,b47788409
u50953400,b07889499
u25168544,b07998579
u48559904,b76504829
u33896401,b95805612
u00367628,b03563512
u11585829,b30354244
u86700200,b72857500
u76312385,b36497318
u82615095,b44768257
u69617532,b34141783
u60328978,b00833173
u31888249,b36675415
u77352641,b66329853
u41882907,b34602192
u95961748,b03524407
u48410236,b01965740
u05799735,b05489060
u16460138,b44553593
u23651620,b84218706
u09093877,b50378244
u31545580,b31690182
u17685888,b39775044
u64390795,b35786131
u11602751,b91761655
u75275155,b83382811
u04294832,b40791112
u34307459,b14315985
u94225473,b89277716
u58989122,b15819504
u53319163,b95534698
u38710645,b56401250
u66222203,b40013458
u88450539,b29527302
u94170074,b46139196
u85743483,b39775044
u81687656,b50523281
u43410103,b70886093
u55239884,b84356349
u96561495,b87132803
u63825149,b92602460
u70236258,b93753064
u76597951,b56237863
u49373676,b85875861
u66369208,b11445284
u14890797,b76207735
u59453597,b05321372
u35388257,b46865483
u46787092,b15841832
u32882431,b47591890
u87750370,b00627154
u84286472,b31003334
u81685478,b78906372
u62577300,b57810416
u68652465,b46148034
u24244888,b89644224
u67639664,b08888303
u74206965,b63251230
u31544950,b12412746
u19579798,b62766031
u63825149,b64823154
u45290181,b91818161
u76131926,b46174462
u17191829,b25262144
u68139754,b66370007
u82197243,b94105025
u18969113,b05184403
u70541337,b39150626
u40641091,b51579284
u59664344,b75299058
u97841646,b93523667
u94143447,b77559997
u84660292,b21785674
u65132922,b28404351
u12703863,b39530442
u21219783,b06888501
u26416142,b89163374
u57232769,b79579987
u24726384,b95839133
u19848283,b84071973
u56065460,b63843209
u49344078,b35018560
u30314444,b44768257
u74101153,b11782145
u62459994,b13841743
u94198643,b84635545
u28054002,b95483876
u22028620,b89998976
u65903328,b70322971
u25204485,b97190658
u86572336,b91045742
u52838035,b08088709
u08798956,b96648567
u66742437,b02375514
u21825514,b08483653
u76474825,b43329608
u01310942,b52441142
u47527506,b47081923
u21786932,b33775455
u31719620,b23728927
u39163737,b89817650
u19769286,b87999388
u42979077,b33968198
u41015234,b89340710
u82758112,b77063954
u51318486,b93236670
u92224970,b47909964
u13957956,b01044726
u34685934,b42230041
u47893517,b27008357
