userID,bookID,prediction
u11538900,b07888199
u21126910,b03915428
u36533913,b31691190
u43994813,b60426035
u80699480,b71840549
u85409972,b23399053
u14448537,b24970833
u38328803,b70322971
u41385156,b96033364
u33993447,b46217350
u28974505,b20919860
u01486316,b58153631
u54265467,b42466422
u51442962,b00852710
u20666090,b35155791
u37170656,b19577376
u46142135,b55274988
u05591654,b08130013
u83621814,b06382655
u06900352,b47630144
u91327967,b92794848
u22614850,b89112518
u83611208,b99122723
u82169487,b52785142
u86563372,b08804125
u60220316,b55341336
u11229473,b61852520
u65221980,b73677342
u49401627,b05436549
u59181952,b82677507
u42864464,b09881661
u26654128,b21271059
u69074064,b30480948
u80005259,b67565714
u81602797,b25647570
u15857924,b24429741
u23139245,b08130013
u44444667,b70322971
u52241415,b22251874
u82045859,b70886093
u86861597,b37133698
u79848622,b65668825
u15456245,b61778533
u31046815,b32165272
u56710004,b09625409
u51951926,b59839746
u45827339,b06511909
u45649734,b80224125
u14122780,b20919860
u10468358,b05184403
u98355900,b65987811
u28907767,b30982481
u29451558,b68426959
u55307341,b80407575
u73553735,b36704290
u41732330,b09881661
u89876785,b31194211
u13297740,b29795443
u78079290,b51416416
u81233311,b13856177
u36216223,b52452124
u93969156,b77096233
u01366341,b31208511
u76050349,b59839746
u08560034,b87855346
u78987868,b46148034
u91080902,b88392234
u41106426,b34602192
u73578672,b01135741
u38335071,b96804158
u17561125,b55678824
u01419717,b26489182
u32869598,b57800284
u69220843,b20605983
u16077172,b25901205
u26597466,b84751960
u99922230,b25904052
u17669501,b42417554
u31719620,b05288241
u72293505,b13603836
u99795704,b12882704
u15411046,b71589871
u60898878,b03524407
u34440512,b59321156
u02262499,b08888303
u77923581,b33257343
u65274695,b62823805
u57991147,b96033364
u84314359,b84157934
u13123084,b84082240
u21193474,b38198191
u92720632,b75233113
u54011963,b78630462
u10351930,b17512492
u69500152,b58847148
u91289400,b17416253
u15914933,b38865246
u14760151,b27733609
u53247625,b61311299
u10951897,b91065766
u03873905,b33892919
u17791003,b87855346
u23287795,b24044994
u34228437,b61778533
u94376195,b37404573
u14145332,b73275777
u95940233,b59649550
u95940233,b90772029
u19992134,b53529617
u86931178,b59839746
u10146741,b90047338
u79699283,b97801445
u40112183,b89163374
u44477115,b64549800
u96023608,b09881661
u21284499,b67757186
u48510191,b97835600
u37567405,b21851277
u54252679,b74600625
u77789462,b76504829
u26783976,b33464434
u80029114,b74387053
u58595754,b90772029
u63950443,b32561157
u72319629,b08992773
u29338020,b89877062
u69220843,b89780411
u35466550,b97095234
u44631052,b32872107
u96125406,b76207735
u01214094,b03188729
u09829338,b63487760
u60232942,b67653683
u86020157,b54437564
u42833852,b07830078
u13653711,b05209726
u66438519,b73874248
u39899997,b69064948
u88240352,b06953846
u47484852,b23965956
u52498846,b67653683
u17864254,b09095900
u31855125,b68051855
u39336192,b21230747
u11808336,b88818591
u53401048,b01783988
u11728304,b21490203
u96634689,b02937995
u53043213,b75653049
u18446335,b49657011
u01230256,b22881848
u33047342,b75947496
u97809131,b05184403
u73433740,b38073902
u97505809,b10577741
u01232407,b06636339
u75911576,b95483876
u68117709,b06953846
u54688879,b01460273
u47587830,b41461222
u07216509,b08467318
u60934951,b38426558
u25998943,b51752826
u80177709,b78708330
u16905029,b02949899
u30064285,b10585734
u74931773,b42946226
u39741668,b10084799
u86106233,b79504002
u46833941,b42466422
u77815028,b71964268
u13894040,b68488934
u59059073,b65725842
u57962547,b45694663
u14594321,b11195772
u86192748,b49528341
u84678767,b08838697
u42099743,b62850793
u31296711,b14827150
u50880197,b35777846
u59036308,b08408868
u36958752,b65610579
u78111039,b74051095
u80406777,b14249852
u90188966,b84234356
u89104008,b97226196
u96974497,b70126202
u17160733,b28903689
u39227934,b26645495
u78650427,b52785935
u83401427,b44826207
u42426524,b65112307
u00857758,b48518680
u48091062,b23756503
u81427156,b19331331
u41951800,b25350833
u46250554,b33857887
u42178375,b22989560
u99330344,b10912374
u80482281,b61859663
u17361605,b25756257
u98845616,b55790672
u16127257,b92044723
u20833937,b69368390
u15216748,b49620314
u64390795,b66635180
u86624311,b27008357
u73766093,b86947681
u38539499,b10585734
u11538900,b44662337
u49802588,b09881661
u12711024,b46148034
u84648794,b37114775
u64851351,b60886127
u13273040,b71097869
u25153200,b97250533
u17625795,b91113888
u86017261,b66651817
u29457982,b29355434
u61356112,b03563512
u73423189,b55906319
u67630476,b03973780
u15029911,b09881661
u85855513,b69655340
u63497652,b51544023
u24781349,b53393493
u07363261,b87683535
u81706626,b28755023
u76728917,b70126202
u44423379,b87224232
u75599536,b54625646
u81703536,b62823805
u79824866,b85897452
u58595754,b64730056
u99896517,b08876271
u99434613,b08837046
u98234513,b03755996
u66700531,b49906989
u75084756,b87817019
u88996648,b69919248
u84984161,b24970833
u75296947,b80430178
u84019274,b50306450
u27491877,b97564684
u79368348,b94930284
u52483106,b41829467
u02658384,b90302046
u32570573,b51752826
u55134602,b05184403
u48826680,b22378916
u98567131,b11764474
u37553877,b65810498
u24997501,b62823805
u28810476,b08668983
u19599332,b46148034
u93892163,b14854557
u91905118,b88280673
u93672364,b58936617
u04653423,b48619479
u10570860,b03599620
u94979301,b58217036
u39240770,b35593837
u42076785,b88182894
u57303365,b44348436
u16672562,b33257343
u91400379,b83887237
u08307227,b40009044
u30974104,b54643661
u73059063,b33723137
u48143155,b54116299
u06817842,b34349297
u64936073,b50535401
u93484583,b85174045
u70077318,b89091307
u87698687,b10585734
u40523445,b58047899
u76413983,b85157321
u92531499,b01458010
u76765984,b48269564
u54218650,b61269132
u31695909,b57396106
u13442865,b91127010
u68694060,b24044994
u11277023,b76116518
u69881806,b72186649
u87140758,b61269132
u03120251,b51356347
u26210358,b85970513
u87146196,b44174605
u29732253,b61198472
u96818772,b75765563
u39069687,b03963892
u78433313,b66693561
u26007463,b43159268
u33623894,b79150845
u65550195,b51416416
u11249172,b73801617
u67570028,b96804158
u23279798,b49336528
u63531514,b14854932
u18531348,b13181326
u71276497,b48099660
u92515877,b67293365
u29454387,b13840585
u57548053,b80001594
u34485426,b45527558
u73762055,b52300694
u43514132,b25647570
u73558777,b34349297
u08033348,b53960255
u66232927,b93630378
u90780021,b23201820
u62538320,b17872769
u74952671,b76040449
u93308306,b57810416
u94817048,b95534698
u90440197,b95145014
u57779240,b59307002
u06260341,b19360195
u86272545,b13181326
u79505887,b02307143
u81393318,b95519692
u45059846,b07490126
u47290497,b92469721
u14111254,b70657635
u85632098,b53437553
u34734400,b31179206
u55029920,b33892919
u21788111,b80206961
u92043819,b50378244
u23972452,b78714870
u58840520,b23712289
u22001415,b81510305
u54563466,b84584185
u19386371,b11010472
u39495215,b97449716
u93017611,b24044994
u61304819,b03563512
u71662327,b12061542
u29082041,b01940907
u57499038,b82180436
u38009420,b75716520
u04479599,b24044994
u54961834,b32036465
u19955663,b10621635
u20021591,b62553246
u36667400,b29136832
u53271048,b24970833
u84411953,b02496364
u17827187,b02279077
u23048128,b57810416
u18102118,b85634699
u17921172,b77063954
u17345651,b69581551
u30659359,b13181326
u18446335,b98350282
u61237160,b54664414
u61168705,b48063551
u90876221,b65443456
u97540921,b69571703
u43201086,b66878841
u98650655,b26558397
u60741994,b13603836
u49777903,b08876271
u45909773,b25874561
u94253644,b28150362
u57792705,b54625646
u90261202,b25350833
u82284786,b95483876
u40203344,b80129739
u83711357,b21847001
u47450802,b29527302
u38593320,b44438037
u12541666,b04577756
u80070235,b08312296
u11008982,b05288241
u86498933,b07766119
u87600381,b56743074
u01419717,b43418609
u63061141,b05288241
u57538556,b00922666
u66064971,b88074029
u88297120,b91783289
u73625579,b33892919
u37100713,b69655340
u85739155,b84226882
u26516670,b95534698
u92003283,b91310197
u70871702,b02937995
u32669547,b93175831
u18685481,b10395308
u84207876,b15480437
u80127192,b15657520
u64769278,b46489774
u52929935,b07490126
u98269724,b09881661
u63497652,b04333186
u34670157,b13034223
u41582337,b43923033
u22693506,b81507238
u56178675,b08992773
u67556136,b11574926
u11294276,b07730331
u74130962,b02494348
u84821643,b11187827
u35853366,b61676469
u07206561,b47790806
u60849048,b21086057
u18319879,b78246770
u93715674,b16775342
u95496334,b50826263
u57817410,b11312993
u84269880,b91148045
u66852867,b86045488
u36618206,b24044994
u51241508,b05184403
u28626095,b49869406
u99006354,b39490905
u41205569,b84584185
u36230809,b44348436
u48313391,b76643459
u99612163,b76351007
u62896144,b05722405
u11603460,b05184403
u00763612,b97300133
u88646044,b57800284
u80473163,b64970267
u66166737,b12662265
u81051454,b86290537
u51058950,b56285713
u71482648,b43457998
u91872006,b07990411
u38238874,b33454247
u68051003,b68894342
u65238357,b25189431
u62267793,b16415924
u77860340,b43244973
u30295121,b18929421
u89526879,b87264890
u82319438,b00789855
u23026448,b20605983
u75974589,b66851465
u70759413,b84226882
u90729376,b25072565
u11778985,b10750473
u15810000,b17836245
u31627255,b61269132
u55029920,b68524016
u87815004,b08365948
u05501134,b96010360
u23485421,b49127436
u49869556,b65810498
u96479458,b71840549
u59767578,b14249852
u74950605,b04070530
u32437333,b44666390
u76685316,b52785935
u00519067,b72657544
u01329930,b25904052
u02360890,b54058501
u11238949,b17797540
u92294273,b88157801
u26557417,b61580258
u14494146,b86045488
u26598386,b63573768
u23009654,b78023652
u05666271,b21490203
u87057118,b50929509
u68910424,b30364400
u85185720,b56583724
u36352968,b08888303
u16286015,b79266014
u74409405,b88402447
u52291827,b02307143
u04146519,b77096233
u05233283,b76504829
u97063045,b46056616
u75802033,b43755003
u62442573,b01740517
u70326688,b49653573
u66700531,b72657544
u94155135,b52493153
u50807324,b17989402
u25088946,b59649550
u64184275,b43187146
u70247944,b20605983
u40711832,b58047899
u87036880,b63925189
u90698847,b61315277
u19579798,b61346260
u26394942,b01233097
u84880683,b80002424
u56178285,b07045167
u51374972,b59836522
u65034164,b51752826
u57455878,b83382811
u61722611,b58546243
u39716132,b30013541
u58233420,b28178141
u95608016,b51752826
u76193324,b44753760
u31281644,b70475552
u02555075,b18281034
u09632488,b43296511
u62652229,b74148821
u61286985,b43446357
u48577898,b07945504
u04832779,b89620765
u86017553,b03264204
u28155585,b93236670
u26955928,b20661910
u33701746,b00412997
u12981993,b61393144
u86490958,b21619698
u01025212,b76413650
u16670961,b68416558
u29064876,b30052652
u48312322,b38198191
u64984525,b17416253
u61994461,b52043137
u87009189,b47852641
u63918922,b84226882
u28161656,b62974754
u14295681,b03524407
u99589646,b68228098
u75581773,b85157321
u05933677,b63654340
u91467152,b74996734
u07396386,b84476867
u94031380,b69052248
u65305042,b28208330
u70247944,b19263540
u42914281,b87224232
u43436468,b77559997
u96848808,b45509339
u65928298,b17858813
u81943974,b26793811
u79323363,b17025078
u79047025,b02279077
u63233499,b40168238
u92755150,b85157321
u16036458,b63455015
u66899636,b01789728
u57616143,b54625646
u15857924,b91270938
u53171146,b33968198
u51157620,b05184403
u55452175,b57887702
u93844359,b92602460
u57638160,b44553593
u98157676,b54116299
u93811874,b09881661
u48930470,b87843774
u65281748,b05818170
u30883301,b01219471
u38442935,b77063954
u09840017,b04389419
u29175900,b96109530
u03652249,b97033148
u52623371,b29655227
u09524746,b70027448
u24397100,b89740973
u68864981,b96804158
u94987145,b12437675
u55006057,b88236581
u34303581,b89209471
u04484291,b34032936
u93285410,b31335239
u44778241,b24775582
u54298397,b03852429
u85487597,b56711747
u66130356,b13841743
u60927685,b32872107
u74080935,b09095900
u25453204,b94930284
u93790127,b29853813
u17853805,b29655227
u75822598,b33968198
u74836260,b80205398
u76053943,b10507811
u93661679,b47790806
u34284228,b87855346
u82185571,b79375555
u94269048,b76116518
u28925690,b53492648
u60610891,b28837801
u99962425,b04851521
u54408867,b50051606
u20287246,b51752826
u79759618,b02496364
u80651885,b32165272
u99290853,b00852710
u50146439,b15682689
u03810722,b49466012
u34541409,b50306450
u12588204,b55445839
u50216184,b89586100
u48854029,b53393493
u97369277,b78190114
u18843249,b65610579
u44044152,b56590143
u73632678,b47790806
u02724726,b66527182
u28644817,b33229445
u56043464,b71466677
u85563134,b34429616
u74555901,b33454247
u77293332,b13569585
u71954059,b54625646
u61026702,b44753760
u83741629,b95534698
u30418862,b50701271
u26725991,b43755003
u02281694,b17211298
u28837977,b95519692
u52028340,b13856177
u30856931,b67757186
u83523677,b44768257
u84091260,b07490126
u84839363,b33892919
u30677050,b07023126
u86567725,b91761655
u41900481,b30920389
u93757246,b37829068
u61304819,b60886127
u45364671,b33257343
u51246501,b52721084
u71553458,b68476558
u12036510,b86812971
u18951987,b70827503
u74903712,b44146138
u56024447,b34602192
u21281399,b36600117
u79789616,b97839866
u04049271,b53393493
u53579865,b35786131
u93318121,b21086057
u92196440,b51977051
u41965829,b81507238
u08600137,b60390165
u64211481,b73095338
u79437960,b20661910
u57725412,b44146138
u71205134,b11574926
u99803871,b99318449
u25175447,b10602040
u94922051,b21086057
u50485888,b20079491
u49090927,b46992701
u77112778,b04193044
u52802851,b71487354
u48393868,b59019417
u32345691,b17512492
u45444795,b51476703
u75974692,b26989065
u83420152,b63777688
u90279996,b91045742
u39932097,b66842439
u95191078,b68490117
u81417449,b17895002
u77493791,b73795412
u15714213,b81741213
u35436965,b38783997
u06832068,b64117068
u07154853,b35868154
u13469103,b34349297
u86869249,b80719906
u82133394,b94586373
u78534460,b05878569
u74970968,b93683143
u54631404,b18964812
u01309381,b12327500
u89700660,b78189229
u60172486,b59177585
u98803549,b33716678
u46828765,b51752826
u99677200,b27611497
u76876204,b24275840
u84506838,b31582492
u01513618,b68524016
u35139743,b10602994
u22036077,b18929421
u59775165,b98754476
u48826680,b64472048
u85755480,b27225696
u04761149,b26557525
u29451558,b93132012
u52091080,b69663712
u68117709,b49401369
u16284873,b63486659
u05416844,b48313785
u86824628,b83724457
u90710497,b91310197
u00616581,b00940398
u93044926,b89901773
u57827137,b26985634
u45932026,b56171864
u61107436,b08130013
u46318061,b14053063
u21001343,b34817039
u10160289,b47130364
u20639629,b43618130
u53759529,b89112518
u36113392,b13362467
u97973123,b73826999
u78854787,b66972066
u25965205,b55084308
u00237416,b19360195
u98845455,b35868121
u91397530,b06682421
u15817514,b23314824
u95531061,b24711277
u64920308,b98987463
u69163799,b57810416
u80171959,b94300158
u91331390,b92958232
u56696965,b99488736
u53871952,b37133698
u16361118,b95534698
u66831563,b43196049
u56822199,b14590389
u41685342,b72857500
u01915136,b03362103
u14516966,b03915428
u54479603,b23314824
u46882959,b08490713
u13469103,b82971846
u42066989,b20661910
u49379466,b59597806
u02288137,b08736035
u95979143,b81741213
u75661267,b06460625
u46944603,b12756947
u20690768,b31179206
u53255339,b11764474
u15258666,b77538318
u79055974,b77691803
u62609087,b61991527
u57052204,b89340710
u85457907,b91310197
u44938898,b69571703
u65612829,b08130013
u02762194,b13603836
u66315098,b61678015
u29188257,b69016889
u30381794,b02937995
u04267799,b90031822
u76751801,b89998976
u89137143,b59574309
u94345226,b06023117
u19858642,b73131674
u47717559,b05436549
u51989306,b32561157
u17108247,b33692719
u83740594,b66842439
u90319732,b81741213
u42342845,b45509339
u40327960,b34915623
u17611133,b91113888
u55672533,b65810498
u57651979,b07490126
u54182571,b17380978
u13946182,b39265366
u15330963,b41910440
u77779089,b21083707
u40644835,b01135741
u63649335,b88525511
u07747600,b54142059
u79194789,b23795612
u29532431,b93523667
u18453208,b21490203
u83099107,b21490203
u06031476,b08365948
u96856996,b95534698
u07778375,b29919391
u02647145,b28002121
u87739855,b06039627
u98374168,b81551772
u53463401,b29527302
u89022634,b80280525
u32936481,b87077605
u93585569,b97762076
u91221763,b49528341
u69620562,b99427179
u69457446,b33243827
u36608040,b94898218
u86151505,b54142059
u93588160,b01044726
u63237719,b75741432
u22996591,b44474740
u23960093,b01044726
u77754383,b69368390
u24638473,b02073798
u09390928,b91310197
u72265207,b73801988
u14339226,b21230747
u50527796,b06278357
u32913036,b69663712
u83354583,b12882704
u67965629,b74424455
u52215935,b44252165
u88154923,b18580250
u41368821,b11312993
u97443108,b27657724
u44059629,b67653683
u61651262,b89112518
u93181851,b55788497
u85633195,b54437564
u59453597,b97564684
u30929487,b57520749
u38138935,b42760236
u13342415,b10577741
u36991092,b51476703
u67285108,b39984985
u03844937,b72176962
u96089165,b07443470
u09416354,b89163374
u01937999,b50378244
u08497261,b18964812
u49838121,b33882296
u73331771,b38285645
u95401310,b85669891
u82831705,b05184403
u49880476,b24031109
u64397648,b52635939
u27891449,b16885747
u72814072,b05209726
u67101473,b68243624
u48228983,b96804158
u84835544,b44476257
u96207701,b97171513
u82554547,b66458332
u99662653,b83821584
u13967449,b57887702
u07992247,b35155791
u62157457,b87389972
u91835664,b95483876
u18214199,b54664414
u26731984,b93448425
u40780956,b81510305
u74125400,b22704509
u81126324,b88464750
u47204657,b95519692
u66861592,b42417554
u78626381,b94930284
u47157434,b66345658
u90963346,b35593837
u90992136,b00917230
u30002442,b15308222
u03171488,b73852515
u14491969,b68063109
u30031580,b18859944
u67108748,b74714421
u39352211,b56711747
